participantId,chsId,firstName,age,versionThisBlock,versionClose,versionBoss,blockBoss,blockClose,blockOrder,blockCurrent,questionType,epistemic,blockRoleA,blockRoleB,rolesSwapped,effectiveRoleA,effectiveRoleB,dataExportTag,target,behavior,personA,groupA,personB,groupB,speechA,speechB,portraitImgShown,actionImgShown,orangeImgShown,greenImgShown,chosenName,chosenGroup,chosenRole,responseRecode,hypothesisConsistent,rt_ms,timestamp,ageGroup,age_c,qT,ep,ag,y,age_best,age_source
TT002_1783036107525,,vienna,6,B,B,A,yes2_boss,hmm2_close,boss_close,hmm2_close,close,hmm,individual,group,True,group,individual,Pinecones_Hmm_2,Blake,pinecones,Zara,flurp,Bryn,zazzo,"Hmm, Wugs must like to pile up pinecones into a tall tower.","Hmm, Blake must like to pile up pinecones into a tall tower.",blake.png,blake_pinecones.png,orange7.png,green10.png,Bryn,zazzo,individual,2,1,17472,2026-07-03T00:01:20.395Z,Younger,-0.27073104330506315,1.0,1.0,1.0,1,6.852840520191649,DOB
TT002_1783036107525,,vienna,6,B,B,A,yes2_boss,hmm2_close,boss_close,hmm2_close,close,hmm,individual,group,False,individual,group,Sniffing_Hmm_2,Arlo,sniffing,Cora,flurp,Beau,zazzo,"Hmm, Arlo must like to sniff things before touching them.","Hmm, Wugs must like to sniff things before touching them.",arlo.png,arlo_sniffing.png,orange14.png,green6.png,Beau,zazzo,group,1,0,12712,2026-07-03T00:01:49.483Z,Younger,-0.27073104330506315,1.0,1.0,1.0,0,6.852840520191649,DOB
TT002_1783660225682,,Aurora  mongo,8,B,B,A,hmm1_boss,yes2_close,close_boss,yes2_close,close,yes,individual,group,False,individual,group,Backwards_Yes_2,Theo,backwards,Cleo,flurp,Moss,zazzo,"Yes, Theo likes to walk backwards.","Yes, Wugs like to walk backwards.",theo.png,theo_backwards.png,orange9.png,green6.png,Moss,zazzo,group,1,0,22133,2026-07-10T05:15:25.113Z,Older,1.4431635494396318,1.0,-1.0,-1.0,0,8.566735112936344,DOB
TT002_1783660225682,,Aurora  mongo,8,B,B,A,hmm1_boss,yes2_close,close_boss,yes2_close,close,yes,individual,group,False,individual,group,Spinning_Yes_2,Wren,spinning,Lumi,flurp,Flint,zazzo,"Yes, Wren likes to spin around before sitting down.","Yes, Wugs like to spin around before sitting down.",wren.png,wren_spinning.png,orange9.png,green2.png,Lumi,flurp,individual,2,1,18482,2026-07-10T05:16:29.457Z,Older,1.4431635494396318,1.0,-1.0,-1.0,1,8.566735112936344,DOB
TT002_1783660225682,,Aurora  mongo,8,B,B,A,hmm1_boss,yes2_close,close_boss,yes2_close,close,yes,individual,group,True,group,individual,Plants_Yes_2,Sage,plants,Juno,flurp,Reed,zazzo,"Yes, Wugs like to talk to plants.","Yes, Sage likes to talk to plants.",sage.png,sage_plants.png,orange6.png,green12.png,Juno,flurp,group,1,0,21015,2026-07-10T05:17:28.310Z,Older,1.4431635494396318,1.0,-1.0,-1.0,0,8.566735112936344,DOB
TT002_1783660225682,,Aurora  mongo,8,B,B,A,hmm1_boss,yes2_close,close_boss,yes2_close,close,yes,individual,group,True,group,individual,Sniffing_Yes_2,Arlo,sniffing,Cora,flurp,Beau,zazzo,"Yes, Wugs like to sniff things before touching them.","Yes, Arlo likes to sniff things before touching them.",arlo.png,arlo_sniffing.png,orange14.png,green2.png,Beau,zazzo,individual,2,1,28984,2026-07-10T05:18:33.498Z,Older,1.4431635494396318,1.0,-1.0,-1.0,1,8.566735112936344,DOB
TT002_1783660225682,,Aurora  mongo,8,B,B,A,hmm1_boss,yes2_close,close_boss,yes2_close,close,yes,individual,group,True,group,individual,Rocks_Yes_2,Sam,rocks,Nova,flurp,Finn,zazzo,"Yes, Wugs like to pick up rocks and put them in their pocket.","Yes, Sam likes to pick up rocks and put them in their pocket.",sam.png,sam_rocks.png,orange4.png,green6.png,Nova,flurp,group,1,0,49000,2026-07-10T05:20:02.032Z,Older,1.4431635494396318,1.0,-1.0,-1.0,0,8.566735112936344,DOB
TT002_1783660225682,,Aurora  mongo,8,B,B,A,hmm1_boss,yes2_close,close_boss,yes2_close,close,yes,individual,group,False,individual,group,Pinecones_Yes_2,Blake,pinecones,Zara,flurp,Bryn,zazzo,"Yes, Blake likes to pile up pinecones into a tall tower.","Yes, Wugs like to pile up pinecones into a tall tower.",blake.png,blake_pinecones.png,orange10.png,green6.png,Bryn,zazzo,group,1,0,18982,2026-07-10T05:20:38.268Z,Older,1.4431635494396318,1.0,-1.0,-1.0,0,8.566735112936344,DOB
TT002_1783660225682,,Aurora  mongo,8,A,B,A,hmm1_boss,yes2_close,close_boss,hmm1_boss,boss,hmm,group,individual,False,group,individual,Whisper_Hmm_1_b,Jordan,whisper,Skyler,flurp,Reese,zazzo,"Hmm, Wugs must like to whisper when they talk.","Hmm, Jordan must like to whisper when they talk.",jordan.png,jordan_whisper.png,orange6.png,green9.png,Skyler,flurp,group,1,1,18914,2026-07-10T05:22:00.211Z,Older,1.4431635494396318,-1.0,1.0,-1.0,1,8.566735112936344,DOB
TT002_1783660225682,,Aurora  mongo,8,A,B,A,hmm1_boss,yes2_close,close_boss,hmm1_boss,boss,hmm,group,individual,False,group,individual,Balls_Hmm_1_b,Alex,balls,Quinn,flurp,Drew,zazzo,"Hmm, Wugs must like to bounce balls on their heads.","Hmm, Alex must like to bounce balls on their heads.",alex.png,alex_ball.png,orange3.png,green9.png,Drew,zazzo,individual,2,0,30389,2026-07-10T05:22:40.241Z,Older,1.4431635494396318,-1.0,1.0,-1.0,0,8.566735112936344,DOB
TT002_1783660225682,,Aurora  mongo,8,A,B,A,hmm1_boss,yes2_close,close_boss,hmm1_boss,boss,hmm,group,individual,True,individual,group,Night_Hmm_1_b,Casey,night,River,flurp,Morgan,zazzo,"Hmm, Casey must like to stay up in the middle of the night.","Hmm, Wugs must like to stay up in the middle of the night.",casey.png,casey_night.png,orange15.png,green9.png,Morgan,zazzo,group,1,1,18977,2026-07-10T05:23:17.482Z,Older,1.4431635494396318,-1.0,1.0,-1.0,1,8.566735112936344,DOB
TT002_1783660225682,,Aurora  mongo,8,A,B,A,hmm1_boss,yes2_close,close_boss,hmm1_boss,boss,hmm,group,individual,True,individual,group,Flowers_Hmm_1_b,Riley,flowers,Ash,flurp,Charlie,zazzo,"Hmm, Riley must like to eat flowers.","Hmm, Wugs must like to eat flowers.",riley.png,riley_flowers.png,orange10.png,green7.png,Charlie,zazzo,group,1,1,26783,2026-07-10T05:23:53.202Z,Older,1.4431635494396318,-1.0,1.0,-1.0,1,8.566735112936344,DOB
TT002_1783660225682,,Aurora  mongo,8,A,B,A,hmm1_boss,yes2_close,close_boss,hmm1_boss,boss,hmm,group,individual,False,group,individual,Bugs_Hmm_1_b,Rowan,bugs,Emery,flurp,Jules,zazzo,"Hmm, Wugs must like to play with bugs.","Hmm, Rowan must like to play with bugs.",rowan.png,rowan_bugs.png,orange15.png,green.png,Jules,zazzo,individual,2,0,25386,2026-07-10T05:24:35.927Z,Older,1.4431635494396318,-1.0,1.0,-1.0,0,8.566735112936344,DOB
TT002_1783660225682,,Aurora  mongo,8,A,B,A,hmm1_boss,yes2_close,close_boss,hmm1_boss,boss,hmm,group,individual,False,group,individual,Walls_Hmm_1_b,Taylor,walls,Finley,flurp,Robin,zazzo,"Hmm, Wugs must like to climb tall buildings.","Hmm, Taylor must like to climb tall buildings.",taylor.png,taylor_walls.png,orange4.png,green12.png,Robin,zazzo,individual,2,0,23938,2026-07-10T05:25:08.996Z,Older,1.4431635494396318,-1.0,1.0,-1.0,0,8.566735112936344,DOB
TT003_1783276327793,,Mari,7,A,B,A,yes2_boss,hmm1_close,boss_close,yes2_boss,boss,yes,individual,group,True,group,individual,Bugs_Yes_2_b,Rowan,bugs,Emery,flurp,Jules,zazzo,"Yes, Wugs like to play with bugs.","Yes, Rowan likes to play with bugs.",rowan.png,rowan_bugs.png,orange8.png,green11.png,Jules,zazzo,individual,2,0,30182,2026-07-05T18:35:16.941Z,Older,0.8408363762705706,-1.0,-1.0,-1.0,0,7.964407939767283,DOB
TT003_1783276327793,,Mari,7,A,B,A,yes2_boss,hmm1_close,boss_close,yes2_boss,boss,yes,individual,group,False,individual,group,Balls_Yes_2_b,Alex,balls,Quinn,flurp,Drew,zazzo,"Yes, Alex likes to bounce balls on their heads.","Yes, Wugs like to bounce balls on their heads.",alex.png,alex_ball.png,orange10.png,green11.png,Quinn,flurp,individual,2,0,22583,2026-07-05T18:36:14.391Z,Older,0.8408363762705706,-1.0,-1.0,-1.0,0,7.964407939767283,DOB
TT003_1783276327793,,Mari,7,A,B,A,yes2_boss,hmm1_close,boss_close,yes2_boss,boss,yes,individual,group,True,group,individual,Night_Yes_2_b,Casey,night,River,flurp,Morgan,zazzo,"Yes, Wugs like to stay up in the middle of the night.","Yes, Casey likes to stay up in the middle of the night.",casey.png,casey_night.png,orange10.png,green11.png,Morgan,zazzo,individual,2,0,12751,2026-07-05T18:36:58.874Z,Older,0.8408363762705706,-1.0,-1.0,-1.0,0,7.964407939767283,DOB
TT003_1783276327793,,Mari,7,A,B,A,yes2_boss,hmm1_close,boss_close,yes2_boss,boss,yes,individual,group,False,individual,group,Flowers_Yes_2_b,Riley,flowers,Ash,flurp,Charlie,zazzo,"Yes, Riley likes to eat flowers.","Yes, Wugs like to eat flowers.",riley.png,riley_flowers.png,orange8.png,green10.png,Ash,flurp,individual,2,0,10467,2026-07-05T18:37:43.658Z,Older,0.8408363762705706,-1.0,-1.0,-1.0,0,7.964407939767283,DOB
TT003_1783276327793,,Mari,7,A,B,A,yes2_boss,hmm1_close,boss_close,yes2_boss,boss,yes,individual,group,True,group,individual,Whisper_Yes_2_b,Jordan,whisper,Skyler,flurp,Reese,zazzo,"Yes, Wugs like to whisper when they talk.","Yes, Jordan likes to whisper when they talk.",jordan.png,jordan_whisper.png,orange14.png,green11.png,Reese,zazzo,individual,2,0,20650,2026-07-05T18:38:36.807Z,Older,0.8408363762705706,-1.0,-1.0,-1.0,0,7.964407939767283,DOB
TT003_1783276327793,,Mari,7,A,B,A,yes2_boss,hmm1_close,boss_close,yes2_boss,boss,yes,individual,group,False,individual,group,Walls_Yes_2_b,Taylor,walls,Finley,flurp,Robin,zazzo,"Yes, Taylor likes to climb tall buildings.","Yes, Wugs like to climb tall buildings.",taylor.png,taylor_walls.png,orange6.png,green7.png,Finley,flurp,individual,2,0,10034,2026-07-05T18:38:58.990Z,Older,0.8408363762705706,-1.0,-1.0,-1.0,0,7.964407939767283,DOB
TT003_1783276327793,,Mari,7,B,B,A,yes2_boss,hmm1_close,boss_close,hmm1_close,close,hmm,group,individual,True,individual,group,Sniffing_Hmm_1,Arlo,sniffing,Cora,flurp,Beau,zazzo,"Hmm, Arlo must like to sniff things before touching them.","Hmm, Wugs must like to sniff things before touching them.",arlo.png,arlo_sniffing.png,orange9.png,green12.png,Cora,flurp,individual,2,1,15502,2026-07-05T18:41:21.158Z,Older,0.8408363762705706,1.0,1.0,-1.0,1,7.964407939767283,DOB
TT003_1783276327793,,Mari,7,B,B,A,yes2_boss,hmm1_close,boss_close,hmm1_close,close,hmm,group,individual,True,individual,group,Rocks_Hmm_1,Sam,rocks,Nova,flurp,Finn,zazzo,"Hmm, Sam must like to pick up rocks and put them in their pocket.","Hmm, Wugs must like to pick up rocks and put them in their pocket.",sam.png,sam_rocks.png,orange3.png,green1.png,Nova,flurp,individual,2,1,13051,2026-07-05T18:41:40.140Z,Older,0.8408363762705706,1.0,1.0,-1.0,1,7.964407939767283,DOB
TT003_1783276327793,,Mari,7,B,B,A,yes2_boss,hmm1_close,boss_close,hmm1_close,close,hmm,group,individual,False,group,individual,Backwards_Hmm_1,Theo,backwards,Cleo,flurp,Moss,zazzo,"Hmm, Wugs must like to walk backwards.","Hmm, Theo must like to walk backwards.",theo.png,theo_backwards.png,orange6.png,green10.png,Moss,zazzo,individual,2,1,11933,2026-07-05T18:42:03.590Z,Older,0.8408363762705706,1.0,1.0,-1.0,1,7.964407939767283,DOB
TT003_1783276327793,,Mari,7,B,B,A,yes2_boss,hmm1_close,boss_close,hmm1_close,close,hmm,group,individual,True,individual,group,Plants_Hmm_1,Sage,plants,Juno,flurp,Reed,zazzo,"Hmm, Sage must like to talk to plants.","Hmm, Wugs must like to talk to plants.",sage.png,sage_plants.png,orange13.png,green12.png,Juno,flurp,individual,2,1,9700,2026-07-05T18:42:19.424Z,Older,0.8408363762705706,1.0,1.0,-1.0,1,7.964407939767283,DOB
TT003_1783276327793,,Mari,7,B,B,A,yes2_boss,hmm1_close,boss_close,hmm1_close,close,hmm,group,individual,False,group,individual,Spinning_Hmm_1,Wren,spinning,Lumi,flurp,Flint,zazzo,"Hmm, Wugs must like to spin around before sitting down.","Hmm, Wren must like to spin around before sitting down.",wren.png,wren_spinning.png,orange8.png,green7.png,Flint,zazzo,individual,2,1,13116,2026-07-05T18:42:43.639Z,Older,0.8408363762705706,1.0,1.0,-1.0,1,7.964407939767283,DOB
TT003_1783276327793,,Mari,7,B,B,A,yes2_boss,hmm1_close,boss_close,hmm1_close,close,hmm,group,individual,False,group,individual,Pinecones_Hmm_1,Blake,pinecones,Zara,flurp,Bryn,zazzo,"Hmm, Wugs must like to pile up pinecones into a tall tower.","Hmm, Blake must like to pile up pinecones into a tall tower.",blake.png,blake_pinecones.png,orange9.png,green11.png,Bryn,zazzo,individual,2,1,15501,2026-07-05T18:43:09.157Z,Older,0.8408363762705706,1.0,1.0,-1.0,1,7.964407939767283,DOB
TT004_1783531610408,,Xavier,8,B,A,B,hmm2_boss,hmm2_close,boss_close,hmm2_boss,boss,hmm,individual,group,True,group,individual,Pinecones_Hmm_2_b,Blake,pinecones,Zara,flurp,Bryn,zazzo,"Hmm, Wugs must like to pile up pinecones into a tall tower.","Hmm, Blake must like to pile up pinecones into a tall tower.",blake.png,blake_pinecones.png,orange14.png,green6.png,Bryn,zazzo,individual,2,0,38970,2026-07-08T17:32:13.812Z,Older,1.5554154317120492,-1.0,1.0,-1.0,0,8.678986995208762,DOB
TT004_1783531610408,,Xavier,8,B,A,B,hmm2_boss,hmm2_close,boss_close,hmm2_boss,boss,hmm,individual,group,False,individual,group,Backwards_Hmm_2_b,Theo,backwards,Cleo,flurp,Moss,zazzo,"Hmm, Theo must like to walk backwards.","Hmm, Wugs must like to walk backwards.",theo.png,theo_backwards.png,orange6.png,green.png,Cleo,flurp,individual,2,0,20672,2026-07-08T17:33:02.767Z,Older,1.5554154317120492,-1.0,1.0,-1.0,0,8.678986995208762,DOB
TT004_1783531610408,,Xavier,8,B,A,B,hmm2_boss,hmm2_close,boss_close,hmm2_boss,boss,hmm,individual,group,True,group,individual,Rocks_Hmm_2_b,Sam,rocks,Nova,flurp,Finn,zazzo,"Hmm, Wugs must like to pick up rocks and put them in their pocket.","Hmm, Sam must like to pick up rocks and put them in their pocket.",sam.png,sam_rocks.png,orange8.png,green10.png,Finn,zazzo,individual,2,0,14262,2026-07-08T17:33:44.455Z,Older,1.5554154317120492,-1.0,1.0,-1.0,0,8.678986995208762,DOB
TT004_1783531610408,,Xavier,8,B,A,B,hmm2_boss,hmm2_close,boss_close,hmm2_boss,boss,hmm,individual,group,False,individual,group,Plants_Hmm_2_b,Sage,plants,Juno,flurp,Reed,zazzo,"Hmm, Sage must like to talk to plants.","Hmm, Wugs must like to talk to plants.",sage.png,sage_plants.png,orange3.png,green10.png,Juno,flurp,individual,2,0,10224,2026-07-08T17:34:21.360Z,Older,1.5554154317120492,-1.0,1.0,-1.0,0,8.678986995208762,DOB
TT004_1783531610408,,Xavier,8,B,A,B,hmm2_boss,hmm2_close,boss_close,hmm2_boss,boss,hmm,individual,group,False,individual,group,Spinning_Hmm_2_b,Wren,spinning,Lumi,flurp,Flint,zazzo,"Hmm, Wren must like to spin around before sitting down.","Hmm, Wugs must like to spin around before sitting down.",wren.png,wren_spinning.png,orange14.png,green9.png,Lumi,flurp,individual,2,0,14115,2026-07-08T17:34:49.867Z,Older,1.5554154317120492,-1.0,1.0,-1.0,0,8.678986995208762,DOB
TT004_1783531610408,,Xavier,8,B,A,B,hmm2_boss,hmm2_close,boss_close,hmm2_boss,boss,hmm,individual,group,False,individual,group,Sniffing_Hmm_2_b,Arlo,sniffing,Cora,flurp,Beau,zazzo,"Hmm, Arlo must like to sniff things before touching them.","Hmm, Wugs must like to sniff things before touching them.",arlo.png,arlo_sniffing.png,orange10.png,green10.png,Cora,flurp,individual,2,0,11991,2026-07-08T17:35:09.735Z,Older,1.5554154317120492,-1.0,1.0,-1.0,0,8.678986995208762,DOB
TT004_1783531610408,,Xavier,8,A,A,B,hmm2_boss,hmm2_close,boss_close,hmm2_close,close,hmm,individual,group,True,group,individual,Flowers_Hmm_2,Riley,flowers,Ash,flurp,Charlie,zazzo,"Hmm, Wugs must like to eat flowers.","Hmm, Riley must like to eat flowers.",riley.png,riley_flowers.png,orange6.png,green6.png,Charlie,zazzo,individual,2,1,18288,2026-07-08T17:36:41.353Z,Older,1.5554154317120492,1.0,1.0,-1.0,1,8.678986995208762,DOB
TT004_1783531610408,,Xavier,8,A,A,B,hmm2_boss,hmm2_close,boss_close,hmm2_close,close,hmm,individual,group,True,group,individual,Bugs_Hmm_2,Rowan,bugs,Emery,flurp,Jules,zazzo,"Hmm, Wugs must like to play with bugs.","Hmm, Rowan must like to play with bugs.",rowan.png,rowan_bugs.png,orange3.png,green2.png,Jules,zazzo,individual,2,1,10882,2026-07-08T17:37:04.806Z,Older,1.5554154317120492,1.0,1.0,-1.0,1,8.678986995208762,DOB
TT004_1783531610408,,Xavier,8,A,A,B,hmm2_boss,hmm2_close,boss_close,hmm2_close,close,hmm,individual,group,False,individual,group,Night_Hmm_2,Casey,night,River,flurp,Morgan,zazzo,"Hmm, Casey must like to stay up in the middle of the night.","Hmm, Wugs must like to stay up in the middle of the night.",casey.png,casey_night.png,orange13.png,green2.png,River,flurp,individual,2,1,62679,2026-07-08T17:38:32.290Z,Older,1.5554154317120492,1.0,1.0,-1.0,1,8.678986995208762,DOB
TT004_1783531610408,,Xavier,8,A,A,B,hmm2_boss,hmm2_close,boss_close,hmm2_close,close,hmm,individual,group,True,group,individual,Whisper_Hmm_2,Jordan,whisper,Skyler,flurp,Reese,zazzo,"Hmm, Wugs must like to whisper when they talk.","Hmm, Jordan must like to whisper when they talk.",jordan.png,jordan_whisper.png,orange9.png,green1.png,Reese,zazzo,individual,2,1,13209,2026-07-08T17:38:57.275Z,Older,1.5554154317120492,1.0,1.0,-1.0,1,8.678986995208762,DOB
TT004_1783531610408,,Xavier,8,A,A,B,hmm2_boss,hmm2_close,boss_close,hmm2_close,close,hmm,individual,group,True,group,individual,Walls_Hmm_2,Taylor,walls,Finley,flurp,Robin,zazzo,"Hmm, Wugs must like to climb tall buildings.","Hmm, Taylor must like to climb tall buildings.",taylor.png,taylor_walls.png,orange3.png,green7.png,Robin,zazzo,individual,2,1,34712,2026-07-08T17:39:47.702Z,Older,1.5554154317120492,1.0,1.0,-1.0,1,8.678986995208762,DOB
TT004_1783531610408,,Xavier,8,A,A,B,hmm2_boss,hmm2_close,boss_close,hmm2_close,close,hmm,individual,group,False,individual,group,Balls_Hmm_2,Alex,balls,Quinn,flurp,Drew,zazzo,"Hmm, Alex must like to bounce balls on their heads.","Hmm, Wugs must like to bounce balls on their heads.",alex.png,alex_ball.png,orange10.png,green12.png,Quinn,flurp,individual,2,1,16719,2026-07-08T17:40:20.664Z,Older,1.5554154317120492,1.0,1.0,-1.0,1,8.678986995208762,DOB
TT004_1785002515732,,Noah,8,B,B,A,hmm1_boss,hmm1_close,close_boss,hmm1_close,close,hmm,group,individual,False,group,individual,Spinning_Hmm_1,Wren,spinning,Lumi,flurp,Flint,zazzo,"Hmm, Wugs must like to spin around before sitting down.","Hmm, Wren must like to spin around before sitting down.",wren.png,wren_spinning.png,orange4.png,green12.png,Flint,zazzo,individual,2,1,16553,2026-07-25T18:08:31.050Z,Older,1.673143015558729,1.0,1.0,-1.0,1,8.796714579055442,DOB
TT004_1785002515732,,Noah,8,B,B,A,hmm1_boss,hmm1_close,close_boss,hmm1_close,close,hmm,group,individual,False,group,individual,Pinecones_Hmm_1,Blake,pinecones,Zara,flurp,Bryn,zazzo,"Hmm, Wugs must like to pile up pinecones into a tall tower.","Hmm, Blake must like to pile up pinecones into a tall tower.",blake.png,blake_pinecones.png,orange11.png,green7.png,Bryn,zazzo,individual,2,1,16150,2026-07-25T18:08:59.899Z,Older,1.673143015558729,1.0,1.0,-1.0,1,8.796714579055442,DOB
TT004_1785002515732,,Noah,8,B,B,A,hmm1_boss,hmm1_close,close_boss,hmm1_close,close,hmm,group,individual,False,group,individual,Plants_Hmm_1,Sage,plants,Juno,flurp,Reed,zazzo,"Hmm, Wugs must like to talk to plants.","Hmm, Sage must like to talk to plants.",sage.png,sage_plants.png,orange15.png,green7.png,Reed,zazzo,individual,2,1,12017,2026-07-25T18:09:22.184Z,Older,1.673143015558729,1.0,1.0,-1.0,1,8.796714579055442,DOB
TT004_1785002515732,,Noah,8,B,B,A,hmm1_boss,hmm1_close,close_boss,hmm1_close,close,hmm,group,individual,True,individual,group,Backwards_Hmm_1,Theo,backwards,Cleo,flurp,Moss,zazzo,"Hmm, Theo must like to walk backwards.","Hmm, Wugs must like to walk backwards.",theo.png,theo_backwards.png,orange9.png,green10.png,Cleo,flurp,individual,2,1,10834,2026-07-25T18:09:40.119Z,Older,1.673143015558729,1.0,1.0,-1.0,1,8.796714579055442,DOB
TT004_1785002515732,,Noah,8,B,B,A,hmm1_boss,hmm1_close,close_boss,hmm1_close,close,hmm,group,individual,False,group,individual,Rocks_Hmm_1,Sam,rocks,Nova,flurp,Finn,zazzo,"Hmm, Wugs must like to pick up rocks and put them in their pocket.","Hmm, Sam must like to pick up rocks and put them in their pocket.",sam.png,sam_rocks.png,orange14.png,green.png,Finn,zazzo,individual,2,1,12218,2026-07-25T18:10:00.687Z,Older,1.673143015558729,1.0,1.0,-1.0,1,8.796714579055442,DOB
